text,meta/source,_input_hash,_task_hash,options/0/id,options/0/text,options/1/id,options/1/text,options/2/id,options/2/text,options/3/id,options/3/text,options/4/id,options/4/text,options/5/id,options/5/text,options/6/id,options/6/text,_view_id,config/choice_style,answer,_timestamp,_annotator_id,_session_id,accept/0
"I can’t see your comment to reply, but the answer your question, most ceramic cups should be fine with hot things, just be careful to let the oil cool a bit so it’s not crazy hot when you pour it",homework2-DSBA6188-UNCC,-965302647,1724722377,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903545,2024-03-19_22-06-52,2024-03-19_22-06-52,
"Eyeball is one that makes me squeamish too. I'm also not sure I could ever eat balut. I've eaten several things that most americans would think is unusual or exotic, beef heart, tripe, head cheese, and other offal. Probably the weirdest I can remember though is when I was 6 or 7 years old, I went on a trip to the Amazon and while there I ate ant cookies. Basically just sugar cookies with ants baked into them. (On purpose.) I think I'd be more squeamish about that now than I was back then!",homework2-DSBA6188-UNCC,740225354,-1386492543,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710903562,2024-03-19_22-06-52,2024-03-19_22-06-52,MEXICAN
"It's an Amish recipe, and they *know* how to make their bread. Don't knock it till you've tried it edit: I did make pancakes actually, about an hour later",homework2-DSBA6188-UNCC,-409796746,1483792051,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710903567,2024-03-19_22-06-52,2024-03-19_22-06-52,AMERICAN
"Low countertops. I'm not a giant (just over 6 foot), but your standard kitchen counter requires me to lean over in a unnatural stance. Fine most of the time, but for anything that will require me to be over the counter for more than half an hour, my back will be hurting something fierce.",homework2-DSBA6188-UNCC,-1509711888,1240135184,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903590,2024-03-19_22-06-52,2024-03-19_22-06-52,
Do you have any thoughts on using the pre-made package of fenzhengrou rice powder from the supermarket? This is the brand that I can find in my supermarket. https://tomatointribeca.wordpress.com/tag/zheng-rou-fen/,homework2-DSBA6188-UNCC,-1435387296,-1310190377,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710903608,2024-03-19_22-06-52,2024-03-19_22-06-52,CHINESE
I love heavy cream in coffee too.,homework2-DSBA6188-UNCC,-1582475129,1354790658,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903610,2024-03-19_22-06-52,2024-03-19_22-06-52,
">I don't care what Texans say Yeah, all they did was invent and perfect the dish. Chili doesn't have beans. If you put beans in it, you've created some other, inferior, dish.",homework2-DSBA6188-UNCC,-633166727,804022261,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710903615,2024-03-19_22-06-52,2024-03-19_22-06-52,AMERICAN
RemindMe! 1 year,homework2-DSBA6188-UNCC,1219816349,1971226511,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903616,2024-03-19_22-06-52,2024-03-19_22-06-52,
Beets. Also brazil nuts,homework2-DSBA6188-UNCC,278603436,817166705,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710903620,2024-03-19_22-06-52,2024-03-19_22-06-52,MEXICAN
somehow it must be injected into donuts! BaconCaramelDonutExplosion,homework2-DSBA6188-UNCC,-1560876442,-423233353,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710903635,2024-03-19_22-06-52,2024-03-19_22-06-52,AMERICAN
What temp did you bake them at and for how long?,homework2-DSBA6188-UNCC,159484528,-803276407,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903637,2024-03-19_22-06-52,2024-03-19_22-06-52,
"Congrats on your move! I think I've got a couple of tips :) Here's a video for 4 different ways to prepare your eggs: https://www.youtube.com/watch?v=aIZNHQC01K4 And a ton of different egg recipes to spark your creativity: https://www.bonappetit.com/recipes/slideshow/egg-recipes and https://www.tasteofhome.com/collection/best-egg-recipes/ As for having a college budget, I recommend making lots of frittatas or quiches. Those can last you over a couple days, and you can put a variety of ingredients in there depending on what you have! Bacon, ham, cold cuts, veggies, potatoes, make your own flavor combos: https://www.tasteofhome.com/collection/frittata-recipes/ When you want to start cooking with wine, I highly recommend using red wine for your meats, and white wine for chicken or fish. You can also tackle that vanilla extract any time you want, it can be pretty cheap and adds loads of flavor. One small bottle of that stuff will last you a long time. You can make yourself pancakes, or even muffins and scones to last you over the course of the week. You could even do something like a quick bread, like banana bread, blueberry bread, chocolate chip bread: http://www.midwestliving.com/food/breakfast/sweet-bread-treats/?page=5, they'd be great with some coffee or tea for breakfast. When it comes to cheap ingredients, I recommend Struggle Meals by Tastemade on Youtube! You cold also make chili or cold pasta salads which can be cheap and very versatile depending on what's available or on sale at your local store. Chili: https://www.epicurious.com/recipes-menus/best-chili-recipes-gallery Cold pasta salads: https://www.countryliving.com/food-drinks/g2365/pasta-salad-recipes/ You could also make tacos, burritos, burrito bowls, fajitas, and quesadillas if you're into that type of cuisine! They're all very versatile: https://tasty.co/recipe/weekday-meal-prep-chicken-burrito-bowls and https://www.tasteofhome.com/collection/quesadilla-recipes-quick-dinner/ Asian inspired meals could be fun too, like teriyaki chicken, beef and broccoli, sweet and sour chicken, orange chicken, all of these can be served with a side of jasmine rice. Get creative and have fun with it! Hope that helps a little!",homework2-DSBA6188-UNCC,-1422338056,1734464127,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903659,2024-03-19_22-06-52,2024-03-19_22-06-52,
A phone call to Papa John's.,homework2-DSBA6188-UNCC,1915758842,1333780922,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903664,2024-03-19_22-06-52,2024-03-19_22-06-52,
"Rice, Lentils, dried chickpeas, etc spices perhaps, if you use a lot?",homework2-DSBA6188-UNCC,2083391300,-615110487,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710903749,2024-03-19_22-06-52,2024-03-19_22-06-52,INDIAN
"I actually work in restaurant business development so I have a pretty good idea of what it takes. Which is to say, that’s why I don’t own a restaurant lol",homework2-DSBA6188-UNCC,-1984261646,1120351240,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903751,2024-03-19_22-06-52,2024-03-19_22-06-52,
https://www.youtube.com/watch?v=513je2VQZ2c,homework2-DSBA6188-UNCC,-1995363643,1350402440,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903753,2024-03-19_22-06-52,2024-03-19_22-06-52,
"Add finely diced carrot to the onion, garlic and pepper you sautee in the beginning. Sautee those aromatics in bacon fat. I also like to add unsweetened cocoa powder, use half as much as you use of the paprika.",homework2-DSBA6188-UNCC,1152506890,-259476674,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710903771,2024-03-19_22-06-52,2024-03-19_22-06-52,AMERICAN
You should also check out /r/spicy,homework2-DSBA6188-UNCC,1682192121,-1847540055,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903774,2024-03-19_22-06-52,2024-03-19_22-06-52,
WHat you need to do is sabotage that shit. Make him fix it.,homework2-DSBA6188-UNCC,-379274262,-1657999638,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903777,2024-03-19_22-06-52,2024-03-19_22-06-52,
"Probably because if you visited a lot of different places and interacted with different people it's more likely you'd have overheard someone using the word ""tofu"" to describe that food",homework2-DSBA6188-UNCC,-1658454473,1353928109,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710903797,2024-03-19_22-06-52,2024-03-19_22-06-52,JAPANESE
I do know that using citric acid rather than lemon juice will help tremendously.,homework2-DSBA6188-UNCC,-2022398284,1528748382,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903799,2024-03-19_22-06-52,2024-03-19_22-06-52,
Jaccard meat tenderizer.,homework2-DSBA6188-UNCC,962200487,66046803,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903812,2024-03-19_22-06-52,2024-03-19_22-06-52,
"And also, epic gas.",homework2-DSBA6188-UNCC,2086375159,1081204499,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903814,2024-03-19_22-06-52,2024-03-19_22-06-52,
Goodwill and garage/rummage/yard sales can both be great options! Pro tip.,homework2-DSBA6188-UNCC,-1336197815,-933287105,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903818,2024-03-19_22-06-52,2024-03-19_22-06-52,
I really love the combination of garlic salt and cajun.,homework2-DSBA6188-UNCC,-815862514,-1868935205,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710903832,2024-03-19_22-06-52,2024-03-19_22-06-52,AMERICAN
"This isn't really an answer to your question, but if you want some awesome potato porn check out The Botany of Desire (it's on youtube).",homework2-DSBA6188-UNCC,131841271,-198958630,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903847,2024-03-19_22-06-52,2024-03-19_22-06-52,
I think Kevin was wrong on that one. I’d definitely recommend cooking the onions until they’re caramelized and definitely leave out the carpet fibers.,homework2-DSBA6188-UNCC,-329505705,1280686005,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903867,2024-03-19_22-06-52,2024-03-19_22-06-52,
not reading the recipe through first only to discover that you're out of a critical ingredient or a certain step takes 2 hours. Everyone makes this mistake at least once. The trick is not making it again.,homework2-DSBA6188-UNCC,-1402088941,-882272969,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903875,2024-03-19_22-06-52,2024-03-19_22-06-52,
"Got a set of the All Clad D5’s about a year ago and I can’t tell you how much I fuckin’ love them! On average I cook a lot through the week, so I use the hell out of them, but I also take very good care of them so they should outlast me by a long shot. Worth every penny and then some!",homework2-DSBA6188-UNCC,1507365693,-1190486440,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903879,2024-03-19_22-06-52,2024-03-19_22-06-52,
Got mine at the link below. I love it. I place the tofu in and press snug with my hand while tighten the screws. I then do three half terns on the secrews once there is resistance. More and the tofu might break. If you want the firmest texture you can give another three half terns after ten minutes. Total pressing time for me is fifteen minutes. http://www.amazon.com/gp/aw/d/B00507GC96/ref=mp_s_a_1_1?qid=1436751144&amp;sr=8-1&amp;pi=AC_SY200_QL40&amp;keywords=Tofu+Presser&amp;dpPl=1&amp;dpID=413Y5s6d2FL,homework2-DSBA6188-UNCC,2089029628,2057900634,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710903885,2024-03-19_22-06-52,2024-03-19_22-06-52,JAPANESE
"Strawberry crepes, pie, smoothies, chocolate covered, strawberry orange juice, jam, jelly, maybe a reduction, etc.",homework2-DSBA6188-UNCC,-1237019319,-830399222,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903898,2024-03-19_22-06-52,2024-03-19_22-06-52,
"Not the cheap one, though - I bought this once and it was full of shell bits. Pretty sure they sell two kinds.",homework2-DSBA6188-UNCC,641514535,1869263410,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903904,2024-03-19_22-06-52,2024-03-19_22-06-52,
Wouldn't icing sugar be somehow too heavy when it touches liquid? Just thinking about how when you make icing (frosting) you only need a tiny bit of liquid and it all clumps.,homework2-DSBA6188-UNCC,-1782562459,1748083236,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903923,2024-03-19_22-06-52,2024-03-19_22-06-52,
It really compliments the meal.,homework2-DSBA6188-UNCC,185061294,127428044,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903925,2024-03-19_22-06-52,2024-03-19_22-06-52,
The father sauces aren't nearly as popular.,homework2-DSBA6188-UNCC,-900214705,903744204,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710903940,2024-03-19_22-06-52,2024-03-19_22-06-52,FRENCH
"I hate pickles, but that does sound good",homework2-DSBA6188-UNCC,1319392807,43300152,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903942,2024-03-19_22-06-52,2024-03-19_22-06-52,
"""Professional chef"" or ""Professional snob""? It's hard to tell sometimes.",homework2-DSBA6188-UNCC,-584534909,427649422,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903945,2024-03-19_22-06-52,2024-03-19_22-06-52,
"/r/askculinary or /r/kitchenconfidential if you want advice from pro chefs. I'm a home chef and I would bake the bacon on a rack over a pan in the oven. When it is done, remove it from the oven and leave the oven door open to cool it down. Turn the heat in the oven down to as low as your oven goes, usually 175-200F degrees and when it reaches that temp, put the bacon back in to keep the bacon warm. Then make the pancakes and keep them warm in the 175-200F degree oven. Then make the eggs. When the eggs are ready, serve everything. The bacon and the pancakes will be warm.",homework2-DSBA6188-UNCC,915843201,1555677087,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903959,2024-03-19_22-06-52,2024-03-19_22-06-52,
"As others have said, lower the heat. My additional tip: stale bread. Stale bread will take up the egg/milk mixture and create a wonderful texture in the end. My favorite recipe: http://www.foodnetwork.com/recipes/alton-brown/french-toast-recipe.html Yes, it takes 2 rounds of cooking, one in the pan and again in the oven, but the outcome is so much better than regular old white bread that turns soggy via the ""quick and dirty"" method.",homework2-DSBA6188-UNCC,1872227422,437360648,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710903972,2024-03-19_22-06-52,2024-03-19_22-06-52,FRENCH
"BTB low salt organic chicken, beef and veg are staples in my kitchen.",homework2-DSBA6188-UNCC,-358368545,1994938235,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903983,2024-03-19_22-06-52,2024-03-19_22-06-52,
"Ah yeah now I get it, I read over your replies and was confused as fuck, so you're a Maltese American from the American South. Take it easy :)",homework2-DSBA6188-UNCC,2121439416,-1635974973,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710903988,2024-03-19_22-06-52,2024-03-19_22-06-52,AMERICAN
Any other high sugar fruits you would recommend instead of just dumping sugar in?,homework2-DSBA6188-UNCC,2068939378,1420671338,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903991,2024-03-19_22-06-52,2024-03-19_22-06-52,
Yeah that,homework2-DSBA6188-UNCC,-1184148949,1026903029,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710903992,2024-03-19_22-06-52,2024-03-19_22-06-52,
"Ugh. Story time. Couple years back, I ended up going to a town up north for an event on short notice. A friend of my wife's was staying with her mom at that point, and they had a couple extra bedrooms so they invited us to stay instead of trying to find a hotel. To repay the kindness, I offered to cook a nice dinner, figuring that they haven't had someone cook for them in quite a while and wanting to repay them for hosting us. Finding dishes and utensils wasn't so bad. However, I pulled out a hot dish of chicken parm from the oven, and unfortunately I picked an oven mitt that didn't have adequate protection. And the oven was more than a few steps from the table. And all the countertops were cold granite, no trivets in sight. The only way to not launch the hot af dish, or put it on a cold granite counter (likely shattering the dish and ruining the chicken due to thermal shock) was to grab it with my other bare hand. That burn sucked ass, because the reason I was in town was a music festival and I was there to perform. Fortunately most of the work on my instrument was with my right hand, and the burn was on my left. But it still sucked ass.",homework2-DSBA6188-UNCC,-1956410628,-1867537940,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904010,2024-03-19_22-06-52,2024-03-19_22-06-52,
"Yeah some smoke, sure. But I've pan seared a steak about once a week for the past year or so and it never got this bad. I think my pan just got a little too hot (I tool a little longer than usual in putting my steak in), and I didn't wipe it well enough from the last time I used it.",homework2-DSBA6188-UNCC,831483745,-1809172449,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904014,2024-03-19_22-06-52,2024-03-19_22-06-52,
Kalamata olives,homework2-DSBA6188-UNCC,-666690765,-1864778874,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710904027,2024-03-19_22-06-52,2024-03-19_22-06-52,ITALIAN
Finland. Makaroonilaatikko. Just a humble but filling dish.,homework2-DSBA6188-UNCC,1212531960,1736696677,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710904049,2024-03-19_22-06-52,2024-03-19_22-06-52,FRENCH
"supposedly green ""bio"" ceramic non-sticks are non-toxic, even when heated to high temps. Sur La Table carries a newer line of Green Pans embedded with Diamond dust whose coating supposedly outlasts typical teflon-type plastics. It's only been on the market a couple yrs so the results are inconclusive.",homework2-DSBA6188-UNCC,-1708402703,-968653427,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904061,2024-03-19_22-06-52,2024-03-19_22-06-52,
"I like to separate the yolks from whites. Beat the whites with some sugar to stiff peaks. Make a batter out of flour, baking soda, salt, vanilla extract, melted butter, the yolks, and buttermilk. Then gently fold in the whites.",homework2-DSBA6188-UNCC,742081169,1583394232,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904073,2024-03-19_22-06-52,2024-03-19_22-06-52,
"Skim the excess fat off, add tequila and reduce",homework2-DSBA6188-UNCC,932250247,-388010797,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710904079,2024-03-19_22-06-52,2024-03-19_22-06-52,MEXICAN
"Yeah, the top prize was a chance to write a cook book and some cash, which is cool for Christine since she's blind and wouldn't be good in a pro kitchen. I'm thinking josh will get a cush kitchen job, the better prize imo.",homework2-DSBA6188-UNCC,1500011188,-1104358591,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904084,2024-03-19_22-06-52,2024-03-19_22-06-52,
I make jewelry from bullet casing . I usually am covered in a mix of gunpowder residue and glitter size pieces of nickel/ brass after cutting them. I have birds and barefeeted children in my home so I have to make sure I get all of those off or they can cause injury.,homework2-DSBA6188-UNCC,-461836341,651440729,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904089,2024-03-19_22-06-52,2024-03-19_22-06-52,
"""this tastes just like Tim's"" ""that should not be a vote of confidence?""",homework2-DSBA6188-UNCC,2113699974,650758295,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904092,2024-03-19_22-06-52,2024-03-19_22-06-52,
Missouri: Moon pie &amp; RC Cola,homework2-DSBA6188-UNCC,-293580763,744869721,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710904104,2024-03-19_22-06-52,2024-03-19_22-06-52,AMERICAN
"My mom put crushed pineapple in her sweet potato casserole, also smoothies or ice cream topping.",homework2-DSBA6188-UNCC,-1161484950,68704400,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710904116,2024-03-19_22-06-52,2024-03-19_22-06-52,AMERICAN
You greedy bastard.,homework2-DSBA6188-UNCC,578212015,-745846068,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904118,2024-03-19_22-06-52,2024-03-19_22-06-52,
"I'm not a mayo fan but love vinegar based slaw, even healthier than half mayo",homework2-DSBA6188-UNCC,1057103641,-1012678911,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710904129,2024-03-19_22-06-52,2024-03-19_22-06-52,AMERICAN
"The yeast may be killed by stomach acid upon consumption due to the low pH, depending on what strain it is",homework2-DSBA6188-UNCC,-1750872834,862207514,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904132,2024-03-19_22-06-52,2024-03-19_22-06-52,
"I'm still trying to explain this to my husband after 10 years together. Timing and proper layering is critical for texture, and he wonders why the food he cooks ends up being an unappetizing mound of mush that's all a greyish green color. Good thing I do most of the cooking and he does the dishes :)",homework2-DSBA6188-UNCC,-806966978,740388832,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904136,2024-03-19_22-06-52,2024-03-19_22-06-52,
"New Orleans style barbeque shrimp is fantastic. Probably won't be very Australian, but it will be awesome.",homework2-DSBA6188-UNCC,780971651,927524968,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710904139,2024-03-19_22-06-52,2024-03-19_22-06-52,AMERICAN
